,href,address,price,space,lng,lat
2098,https://www.immobiliare.it/68095683-Affitto-Trilocale-piazza-Aspromonte-Milano.html,"piazza Aspromonte, Città Studi, Milano",1200.0,85.0,9.1915633,45.4782201
2099,https://www.immobiliare.it/68098113-Affitto-Trilocale-piazza-Aspromonte-Milano.html,"piazza Aspromonte, Città Studi, Milano",1200.0,85.0,9.2200866,45.46789750000001
2100,https://www.immobiliare.it/68103417-Affitto-Appartamento-via-Andrea-Maria-Ampere-Milano.html,"via Andrea Maria Ampère, Città Studi, Milano",2000.0,160.0,9.2280482,45.5035693
2101,https://www.immobiliare.it/68105225-Affitto-Monolocale-via-Vincenzo-Forcella-Milano.html,"via Vincenzo Forcella, Navigli - Darsena, Milano",1350.0,55.0,9.2057433,45.48224949999999
2102,https://www.immobiliare.it/68106055-Affitto-Bilocale-via-Parmigianino-11-Milano.html,"via Parmigianino 11, De Angeli, Milano",930.0,55.0,9.1990725,45.47876979999999
2103,https://www.immobiliare.it/68090135-Affitto-Bilocale-via-Moscova-60-Milano.html,"via Moscova, 60, Moscova, Milano",2050.0,55.0,9.2200866,45.4585278
2104,https://www.immobiliare.it/68103035-Affitto-Appartamento-via-Giovanni-Boccaccio-4-Milano.html,"via Giovanni Boccaccio 4, Vincenzo Monti, Milano",2500.0,130.0,9.2200866,45.5077147
2105,https://www.immobiliare.it/68100403-Affitto-Bilocale-via-GIUSEPPE-CANDIANI-Milano.html,"via GIUSEPPE CANDIANI, Bovisa, Milano",750.0,50.0,9.226500099999999,45.4823227
2106,https://www.immobiliare.it/68098989-Affitto-Bilocale-via-Errico-Petrella-Milano.html,"via Errico Petrella, Buenos Aires, Milano",800.0,55.0,9.1675041,45.4676128
2107,https://www.immobiliare.it/68102355-Affitto-Monolocale-via-Meloria-Milano.html,"via Meloria, Monte Rosa - Lotto, Milano",750.0,40.0,9.147363799999999,45.4687857
2108,https://www.immobiliare.it/68093139-Affitto-Bilocale-via-Busoni-12-Milano.html,"via Busoni, 12, Martini - Insubria, Milano",780.0,70.0,9.183159,45.4440446
2109,https://www.immobiliare.it/68103489-Affitto-Trilocale-via-Giuseppe-Maria-Giulietti-Milano.html,"via Giuseppe Maria Giulietti, Crescenzago, Milano",1000.0,110.0,9.174232199999999,45.4676128
2110,https://www.immobiliare.it/68102245-Affitto-Monolocale-via-Andrea-Maria-Ampere-Milano.html,"via Andrea Maria Ampère, Città Studi, Milano",650.0,55.0,9.1643556,45.516036
2111,https://www.immobiliare.it/68096923-Affitto-Trilocale-via-Ciro-Menotti-Milano.html,"via Ciro Menotti, Indipendenza, Milano",1200.0,70.0,9.2127742,45.4833773
2112,https://www.immobiliare.it/68099237-Affitto-Quadrilocale-via-Ciro-Menotti-4-Milano.html,"via Ciro Menotti 4, Indipendenza, Milano",1700.0,110.0,9.1445899,45.5140229
2113,https://www.immobiliare.it/68104189-Affitto-Bilocale-via-LODOVICO-IL-MORO-Milano.html,"via LODOVICO IL MORO, Barona, Milano",1000.0,70.0,9.222925199999999,45.471907
2114,https://www.immobiliare.it/68099875-Affitto-Trilocale-via-Ciro-Menotti-Milano.html,"via Ciro Menotti, Indipendenza, Milano",1200.0,70.0,9.2472652,45.4783112
2115,https://www.immobiliare.it/68098261-Affitto-Bilocale-via-Alberto-Nota-Milano.html,"via Alberto Nota, Bicocca, Milano",700.0,50.0,9.226500099999999,45.4622178
2116,https://www.immobiliare.it/68089207-Affitto-Trilocale-piazza-Aspromonte-Milano.html,"piazza Aspromonte, Città Studi, Milano",1600.0,80.0,9.2133722,45.4661274
2117,https://www.immobiliare.it/68098295-Affitto-Bilocale-viale-Giovanni-Suzzani-98-Milano.html,"viale Giovanni Suzzani 98, Niguarda, Milano",1300.0,66.0,9.213446399999999,45.46161310000001
2118,https://www.immobiliare.it/68107013-Affitto-Bilocale-ottimo-stato-quarto-piano-Milano.html,"ottimo stato, quarto piano, Lanza, Milano",1150.0,50.0,9.1387346,45.4609447
2119,https://www.immobiliare.it/68101625-Affitto-Trilocale-120-mq-Milano.html,"120 mq, Morgagni, Milano",1800.0,120.0,9.2133722,45.47981
2120,https://www.immobiliare.it/68080585-Affitto-Bilocale-via-cavaleri-5-Milano.html,"via cavaleri 5, Bande Nere, Milano",1050.0,50.0,9.2076168,45.5006288
2121,https://www.immobiliare.it/68086431-Affitto-Bilocale-via-Antonio-Tolomeo-Milano.html,"via Antonio Tolomeo Trivulzio, 3, De Angeli, Milano",1000.0,70.0,9.2200866,45.4700306
2122,https://www.immobiliare.it/68080355-Affitto-Trilocale-via-Podgora-15-Milano.html,"via Podgora 15, Guastalla, Milano",2200.0,100.0,9.2022069,45.46566440000001
2123,https://www.immobiliare.it/68079445-Affitto-Bilocale-piazza-Giuseppe-Missori-Milano.html,"piazza Giuseppe Missori, Missori, Milano",1200.0,50.0,9.182380799999999,45.4501079
2124,https://www.immobiliare.it/68084315-Affitto-Bilocale-piazza-Cincinnato-Milano.html,"piazza Cincinnato, Buenos Aires, Milano",1000.0,55.0,9.2126877,45.4528117
2125,https://www.immobiliare.it/68083547-Affitto-Trilocale-via-Mario-Borsa-22-Milano.html,"via Mario Borsa 22, Gallaratese, Milano",700.0,85.0,9.133163,45.4549828
2126,https://www.immobiliare.it/68077373-Affitto-Bilocale-via-FRATELLI-ZOIA-Milano.html,"via FRATELLI ZOIA, Quarto Cagnino, Milano",1100.0,70.0,9.1473269,45.4777292
2127,https://www.immobiliare.it/68082349-Affitto-Quadrilocale-via-Gaetano-Donizetti-Milano.html,"via Gaetano Donizetti, Palestro, Milano",4167.0,150.0,9.203174,45.4913205
2128,https://www.immobiliare.it/68083141-Affitto-Bilocale-via-Crema-7-Milano.html,"via Crema 7, Porta Romana - Medaglie d'Oro, Milano",950.0,50.0,9.1884177,45.4635229
2129,https://www.immobiliare.it/68084995-Affitto-Bilocale-viale-Emilio-Caldara-38-Milano.html,"viale Emilio Caldara 38, Porta Romana - Medaglie d'Oro, Milano",1167.0,55.0,9.203909,45.4516699
2130,https://www.immobiliare.it/68075739-Affitto-Bilocale-via-Santa-Croce-20-2-Milano.html,"via Santa Croce 20-2, Ticinese, Milano",1550.0,60.0,9.103180900000002,45.4860721
2131,https://www.immobiliare.it/68086079-Affitto-Trilocale-via-Bronzino-20-Milano.html,"via Bronzino 20, Città Studi, Milano",1150.0,60.0,9.1095319,45.4587574
2132,https://www.immobiliare.it/68082557-Affitto-Bilocale-via-CARNIA-Milano.html,"via CARNIA, Udine, Milano",900.0,60.0,9.2046236,45.475679
2133,https://www.immobiliare.it/68086547-Affitto-Bilocale-via-privata-sanremo-22-Milano.html,"via privata sanremo, 22, Agonne - Corsica, Milano",950.0,60.0,9.2028473,45.478373
2134,https://www.immobiliare.it/68087819-Affitto-Trilocale-d-adda-24-Milano.html,"d'adda 24, Navigli - Darsena, Milano",1200.0,85.0,9.202052499999999,45.4521969
2135,https://www.immobiliare.it/68087185-Affitto-Trilocale-via-porpora-Milano.html,"via porpora, Casoretto, Milano",1300.0,75.0,9.183028,45.4586166
2136,https://www.immobiliare.it/68077523-Affitto-Bilocale-via-Gian-Giacomo-Mora-13-Milano.html,"via Gian Giacomo Mora 13, Carrobbio, Milano",800.0,45.0,9.219542599999999,45.4741055
2137,https://www.immobiliare.it/68085253-Affitto-Quadrilocale-piazza-ESQUILINO-Milano.html,"piazza ESQUILINO, San Siro, Milano",2500.0,150.0,9.2369635,45.4833773
2138,https://www.immobiliare.it/68077503-Affitto-Trilocale-via-Enrico-Noe-Milano.html,"via Enrico Nöe, Città Studi, Milano",1350.0,90.0,9.234268,45.4833773
2139,https://www.immobiliare.it/68079555-Affitto-Trilocale-via-Savona-Milano.html,"via Savona, Solari, Milano",2000.0,120.0,9.1812156,45.4586166
2140,https://www.immobiliare.it/68083531-Affitto-Bilocale-viale-Monte-Nero-50-Milano.html,"viale Monte Nero 50, Montenero, Milano",690.0,45.0,9.2272311,45.4442367
2141,https://www.immobiliare.it/68079209-Affitto-Monolocale-via-LAMBRO-Milano.html,"via LAMBRO, Porta Venezia, Milano",550.0,20.0,9.1788685,45.433589
2142,https://www.immobiliare.it/68081087-Affitto-Bilocale-piazza-Aspromonte-Milano.html,"piazza Aspromonte, Città Studi, Milano",740.0,55.0,9.1331767,45.45018839999999
2143,https://www.immobiliare.it/68081189-Affitto-Bilocale-piazza-Aspromonte-Milano.html,"piazza Aspromonte, Città Studi, Milano",780.0,55.0,9.2202146,45.4823441
2144,https://www.immobiliare.it/68082273-Affitto-Bilocale-viale-Monte-Nero-50-Milano.html,"viale Monte Nero 50, Montenero, Milano",910.0,45.0,9.1578001,45.4971868
2145,https://www.immobiliare.it/68080981-Affitto-Monolocale-viale-Puglie-Milano.html,"viale Puglie, Bologna - Sulmona, Milano",650.0,30.0,9.2064746,45.4748341
2146,https://www.immobiliare.it/68086513-Affitto-Monolocale-via-Cassinis-Milano.html,"via Cassinis, Rogoredo, Milano",650.0,40.0,9.2090894,45.492888
2147,https://www.immobiliare.it/68079477-Affitto-Monolocale-ripa-PORTA-TICINESE-Milano.html,"ripa PORTA TICINESE, Navigli - Darsena, Milano",750.0,35.0,9.2200866,45.5065377
2148,https://www.immobiliare.it/68078185-Affitto-Bilocale-viale-delle-Rimembranze-di-Milano.html,"viale delle Rimembranze di Lambrate, Lambrate, Milano",750.0,50.0,9.2200866,45.4463906
2149,https://www.immobiliare.it/68077539-Affitto-Trilocale-via-Jacopino-da-Tradate-Milano.html,"via Jacopino da Tradate, Certosa, Milano",1200.0,70.0,9.2064746,45.4466506
2150,https://www.immobiliare.it/68077725-Affitto-Monolocale-viale-Regina-Giovanna-Milano.html,"viale Regina Giovanna, Porta Venezia, Milano",800.0,30.0,9.224516,45.4526982
2151,https://www.immobiliare.it/68077301-Affitto-Trilocale-via-Ugo-Betti-Milano.html,"via Ugo Betti, Gallaratese, Milano",800.0,65.0,9.2384878,45.4607923
2152,https://www.immobiliare.it/68082185-Affitto-Monolocale-via-Romolo-Bitti-Milano.html,"via Romolo Bitti, Ca' Granda, Milano",480.0,20.0,9.1678158,45.4794791
2153,https://www.immobiliare.it/68082095-Affitto-Trilocale-viale-Toscana-Milano.html,"viale Toscana, Ripamonti, Milano",1400.0,75.0,9.2404248,45.4622553
2154,https://www.immobiliare.it/68079001-Affitto-Bilocale-via-Balilla-Milano.html,"via Balilla, Corso San Gottardo, Milano",800.0,50.0,9.1489121,45.4485236
2155,https://www.immobiliare.it/68083479-Affitto-Appartamento-via-Vigevano-Milano.html,"via Vigevano, Navigli - Darsena, Milano",750.0,25.0,9.2105353,45.4550484
2156,https://www.immobiliare.it/68067981-Affitto-Trilocale-via-Giorgio-Washington-Milano.html,"via Giorgio Washington, Washington, Milano",1500.0,85.0,9.110260799999999,45.4690154
2157,https://www.immobiliare.it/68056583-Affitto-Trilocale-via-Alessandro-Volta-Milano.html,"via Alessandro Volta, Moscova, Milano",2130.0,70.0,9.1965641,45.4861799
2158,https://www.immobiliare.it/68065327-Affitto-Quadrilocale-piazza-V-Giornate-Milano.html,"piazza V Giornate, Piave - Tricolore, Milano",2500.0,150.0,9.1982179,45.462762
2159,https://www.immobiliare.it/68056859-Affitto-Monolocale-corso-San-Gottardo-36-Milano.html,"corso San Gottardo 36, Ascanio Sforza, Milano",850.0,50.0,9.1820112,45.5134469
2160,https://www.immobiliare.it/68064839-Affitto-Trilocale-via-Orti-14-Milano.html,"via Orti 14, Quadronno - Crocetta, Milano",1400.0,75.0,9.175981499999999,45.4642035
2161,https://www.immobiliare.it/68055265-Affitto-Trilocale-via-Olivieri-Milano.html,"via Olivieri, San Carlo, Milano",1100.0,90.0,9.1549245,45.4754358
2162,https://www.immobiliare.it/68062451-Affitto-Quadrilocale-via-civerchio-Milano.html,"via civerchio, Zara, Milano",1800.0,150.0,9.1834747,45.487952
2163,https://www.immobiliare.it/68055967-Affitto-Bilocale-via-Carlo-Giuseppe-Merlo-Milano.html,"via Carlo Giuseppe Merlo, Borgogna - Largo Augusto, Milano",1400.0,50.0,9.20674,45.4620186
2164,https://www.immobiliare.it/68061397-Affitto-Bilocale-viale-Monza-Milano.html,"viale Monza, Precotto, Milano",650.0,56.0,9.179539199999999,45.43532279999999
2165,https://www.immobiliare.it/68060505-Affitto-Trilocale-via-Dei-Pellegrini-Milano.html,"via Dei Pellegrini, Quadronno - Crocetta, Milano",1800.0,110.0,9.2009673,45.4748306
2166,https://www.immobiliare.it/68062323-Affitto-Trilocale-via-Spinola-Milano.html,"via Spinola, City Life, Milano",4500.0,137.0,9.1139022,45.458188
2167,https://www.immobiliare.it/68063413-Affitto-Bilocale-via-Teodosio-Milano.html,"via Teodosio, Casoretto, Milano",1000.0,80.0,9.2033922,45.4685632
2168,https://www.immobiliare.it/68059327-Affitto-Bilocale-via-via-Carducci-Milano.html,"via via Carducci, Sant'Ambrogio, Milano",1800.0,60.0,9.195927,45.4724491
2169,https://www.immobiliare.it/68050297-Affitto-Trilocale-via-San-Mirocle-Milano.html,"via San Mirocle, Santa Giulia, Milano",1100.0,85.0,9.2248578,45.4933964
2170,https://www.immobiliare.it/68066371-Affitto-Trilocale-via-Mose-Bianchi-73-Milano.html,"via Mosè Bianchi 73, Monte Rosa - Lotto, Milano",1700.0,100.0,9.189982,45.4508564
2171,https://www.immobiliare.it/68062643-Affitto-Bilocale-via-Clusone-2-Milano.html,"via Clusone 2, Montenero, Milano",830.0,45.0,9.1529194,45.4687354
2172,https://www.immobiliare.it/68056883-Affitto-Bilocale-via-del-Lauro-Milano.html,"via del Lauro, Scala - Manzoni, Milano",1583.0,55.0,9.229874299999999,45.4697058
2173,https://www.immobiliare.it/68054399-Affitto-Bilocale-corso-Giuseppe-Garibaldi-Milano.html,"corso Giuseppe Garibaldi, Lanza, Milano",1600.0,85.0,9.173862999999999,45.4565338
2174,https://www.immobiliare.it/68059997-Affitto-Bilocale-via-edolo-Milano.html,"via edolo, Cascina dei Pomi, Milano",1600.0,45.0,9.2462343,45.5181191
2175,https://www.immobiliare.it/68057321-Affitto-Monolocale-via-Lorenteggio-Milano.html,"via Lorenteggio, Lorenteggio, Milano",550.0,37.0,9.1459499,45.4387698
2176,https://www.immobiliare.it/68054397-Affitto-Bilocale-via-Gian-Domenico-Romagnosi-Milano.html,"via Gian Domenico Romagnosi, Brera, Milano",3000.0,110.0,9.206128,45.5073107
2177,https://www.immobiliare.it/68057975-Affitto-Trilocale-via-Ettore-Paladini-Milano.html,"via Ettore Paladini, Agonne - Corsica, Milano",1550.0,141.0,9.186492099999999,45.4295907
2178,https://www.immobiliare.it/68060129-Affitto-Bilocale-via-Tortona-18-Milano.html,"via Tortona 18, Solari, Milano",1000.0,45.0,9.1837163,45.4442367
2179,https://www.immobiliare.it/68060809-Affitto-Bilocale-viale-Suzzani-Milano.html,"viale Suzzani, Bicocca, Milano",1350.0,60.0,9.2068242,45.4526982
2180,https://www.immobiliare.it/68059211-Affitto-Bilocale-via-Giovanni-Pezzotti-36-Milano.html,"via Giovanni Pezzotti 36, Pezzotti - Meda, Milano",1000.0,45.0,9.139564199999999,45.5049482
2181,https://www.immobiliare.it/68059135-Affitto-Monolocale-via-Asiago-116-Milano.html,"via Asiago 116, Ponte Nuovo, Milano",500.0,35.0,9.1903236,45.4555255
2182,https://www.immobiliare.it/68058799-Affitto-Quadrilocale-via-Ermanno-Wolf-Ferrari-Milano.html,"via Ermanno Wolf Ferrari, Vigentino - Fatima, Milano",2000.0,100.0,9.234184899999999,45.4339604
2183,https://www.immobiliare.it/68062047-Affitto-Monolocale-viale-Puglie-Milano.html,"viale Puglie, Bologna - Sulmona, Milano",650.0,30.0,9.1683605,45.5026549
2184,https://www.immobiliare.it/68065803-Affitto-Monolocale-via-VIGEVANO-Milano.html,"via VIGEVANO, Navigli - Darsena, Milano",780.0,27.0,9.2043434,45.4373631
2185,https://www.immobiliare.it/68064623-Affitto-Trilocale-via-Monzambano-Milano.html,"via Monzambano, Dergano, Milano",990.0,56.0,9.1835069,45.45166
2186,https://www.immobiliare.it/68062159-Affitto-Monolocale-via-Galeazzo-Alessi-Milano.html,"via Galeazzo Alessi, Corso Genova, Milano",600.0,20.0,9.236617599999999,45.4466506
2187,https://www.immobiliare.it/68067953-Affitto-Trilocale-via-ANTON-GIULIO-BARRILI-Milano.html,"via ANTON GIULIO BARRILI, Cermenate - Abbiategrasso, Milano",1400.0,70.0,9.2043208,45.46440399999999
2188,https://www.immobiliare.it/68066877-Affitto-Bilocale-via-PADOVA-Milano.html,"via PADOVA, Cimiano, Milano",800.0,50.0,9.224516,45.4693464
2189,https://www.immobiliare.it/68062585-Affitto-Bilocale-viale-Famagosta-Milano.html,"viale Famagosta, Famagosta, Milano",700.0,60.0,9.175981499999999,45.4687857
2190,https://www.immobiliare.it/68066459-Affitto-Monolocale-alzaia-NAVIGLIO-PAVESE-Milano.html,"alzaia NAVIGLIO PAVESE, Navigli - Darsena, Milano",800.0,30.0,9.187331499999999,45.45199
2191,https://www.immobiliare.it/68064033-Affitto-Monolocale-via-BALILLA-Milano.html,"via BALILLA, Corso San Gottardo, Milano",800.0,35.0,9.1758389,45.46483019999999
2192,https://www.immobiliare.it/68045797-Affitto-Appartamento-via-ELBA-16-Milano.html,"via ELBA 16, Washington, Milano",3500.0,300.0,9.1776456,45.4837934
2193,https://www.immobiliare.it/68042305-Affitto-Appartamento-via-Alberto-da-Giussano-Milano.html,"via Alberto da Giussano, Pagano, Milano",5800.0,230.0,9.238589,45.4665755
2194,https://www.immobiliare.it/68046881-Affitto-Bilocale-via-ciro-menotti-4-Milano.html,"via ciro menotti 4, Indipendenza, Milano",900.0,50.0,9.1646019,45.4941799
2195,https://www.immobiliare.it/68047409-Affitto-Bilocale-viale-Beatrice-d-Este-39-Milano.html,"viale Beatrice d'Este 39, Quadronno - Crocetta, Milano",1300.0,80.0,9.1776659,45.4651753
2196,https://www.immobiliare.it/68038979-Affitto-Appartamento-via-Bernardino-Zenale-Milano.html,"via Bernardino Zenale, San Vittore, Milano",5800.0,230.0,9.1820112,45.5226826
2197,https://www.immobiliare.it/68041077-Affitto-Trilocale-piazza-Aspromonte-43-Milano.html,"piazza Aspromonte 43, Città Studi, Milano",1350.0,90.0,9.1565852,45.44215699999999
2198,https://www.immobiliare.it/68040285-Affitto-Bilocale-via-Francesco-Reina-6-Milano.html,"via Francesco Reina 6, Plebisciti - Susa, Milano",1150.0,68.0,9.1626807,45.437236
2199,https://www.immobiliare.it/68045871-Affitto-Monolocale-via-Giorgio-Chavez-Milano.html,"via Giorgio Chavez, Parco Trotter, Milano",650.0,40.0,9.213446399999999,45.436393
2200,https://www.immobiliare.it/68044169-Affitto-Trilocale-via-Giancarlo-Sismondi-4-Milano.html,"via Giancarlo Sismondi 4, Agonne - Corsica, Milano",1200.0,68.0,9.19262,45.4510973
2201,https://www.immobiliare.it/68044367-Affitto-Monolocale-via-Privata-Recanati-14-Milano.html,"via Privata Recanati 14, Villa San Giovanni, Milano",620.0,32.0,9.1701409,45.4557934
2202,https://www.immobiliare.it/68050129-Affitto-Monolocale-viale-Brenta-Milano.html,"viale Brenta, Corvetto, Milano",700.0,45.0,9.2190411,45.4736789
2203,https://www.immobiliare.it/68050073-Affitto-Trilocale-via-Gino-Severini-Milano.html,"via Gino Severini, Santa Giulia, Milano",1200.0,100.0,9.225052300000002,45.46700449999999
2204,https://www.immobiliare.it/68050183-Affitto-Bilocale-via-Fausto-Melotti-Milano.html,"via Fausto Melotti, Santa Giulia, Milano",930.0,70.0,9.2242792,45.45425729999999
2205,https://www.immobiliare.it/68047211-Affitto-Bilocale-via-Friuli-Milano.html,"via Friuli, Porta Romana - Medaglie d'Oro, Milano",1200.0,70.0,9.2242675,45.4825487
2206,https://www.immobiliare.it/68048349-Affitto-Bilocale-corso-di-Porta-Romana-Milano.html,"corso di Porta Romana, Quadronno - Crocetta, Milano",1700.0,85.0,9.2256582,45.4704268
2207,https://www.immobiliare.it/68046141-Affitto-Appartamento-via-Tintoretto-Milano.html,"via Tintoretto, Amendola - Buonarroti, Milano",3300.0,180.0,9.217673999999999,45.462762
2208,https://www.immobiliare.it/68042431-Affitto-Appartamento-via-San-Giovanni-Sul-Muro-Milano.html,"via San Giovanni Sul Muro, Duomo, Milano",5833.0,270.0,9.2415865,45.4641836
2209,https://www.immobiliare.it/68043333-Affitto-Trilocale-corso-Porta-Romana-131-Milano.html,"corso Porta Romana 131, Quadronno - Crocetta, Milano",1830.0,110.0,9.2410501,45.5108107
2210,https://www.immobiliare.it/68037295-Affitto-Trilocale-via-bazzini-Milano.html,"via bazzini, Città Studi, Milano",950.0,80.0,9.2012995,45.4567531
2211,https://www.immobiliare.it/68038419-Affitto-Quadrilocale-via-Francesco-Villa-6-Milano.html,"via Francesco Villa 6, Ortica, Milano",1300.0,100.0,9.1960839,45.45344660000001
2212,https://www.immobiliare.it/68043545-Affitto-Trilocale-via-Carlo-Giuseppe-Merlo-Milano.html,"via Carlo Giuseppe Merlo, Borgogna - Largo Augusto, Milano",2300.0,100.0,9.1509693,45.453847
2213,https://www.immobiliare.it/68040903-Affitto-Monolocale-via-giacomo-zanella-Milano.html,"via giacomo zanella, Agonne - Corsica, Milano",700.0,30.0,9.1817838,45.4837934
2214,https://www.immobiliare.it/68037857-Affitto-Bilocale-via-Pellegrino-Rossi-49-Milano.html,"via Pellegrino Rossi 49, Affori, Milano",850.0,60.0,9.195723,45.4855206
2215,https://www.immobiliare.it/68043175-Affitto-Bilocale-corso-di-Porta-Ticinese-50-Milano.html,"corso di Porta Ticinese 50, Ticinese, Milano",1150.0,51.0,9.2250643,45.43195799999999
2216,https://www.immobiliare.it/68042397-Affitto-Bilocale-via-Tolstoj-53-Milano.html,"via Tolstoj 53, Giambellino, Milano",800.0,40.0,9.2384103,45.4837934
2217,https://www.immobiliare.it/68046027-Affitto-Bilocale-via-Scipione-Pistrucci-Milano.html,"via Scipione Pistrucci, Martini - Insubria, Milano",780.0,51.0,9.195927,45.4687857
2218,https://www.immobiliare.it/68049155-Affitto-Bilocale-piazza-Aspromonte-43-Milano.html,"piazza Aspromonte 43, Città Studi, Milano",740.0,55.0,9.2278729,45.4687857
2219,https://www.immobiliare.it/68041319-Affitto-Trilocale-piazza-PIERO-GOBETTI-Milano.html,"piazza PIERO GOBETTI, Città Studi, Milano",1850.0,90.0,9.1755522,45.4319293
2220,https://www.immobiliare.it/68045211-Affitto-Quadrilocale-via-monte-palombino-Milano.html,"via monte palombino, Santa Giulia, Milano",1050.0,90.0,9.180763299999999,45.4741066
2221,https://www.immobiliare.it/68043605-Affitto-Bilocale-piazza-Aspromonte-43-Milano.html,"piazza Aspromonte 43, Città Studi, Milano",780.0,55.0,9.1494606,45.48429
2222,https://www.immobiliare.it/68041101-Affitto-Bilocale-via-Ciro-Menotti-4-Milano.html,"via Ciro Menotti 4, Indipendenza, Milano",900.0,50.0,9.2195684,45.4495102
2223,https://www.immobiliare.it/68042843-Affitto-Trilocale-via-Ciro-Menotti-4-Milano.html,"via Ciro Menotti 4, Indipendenza, Milano",1250.0,85.0,9.2190411,45.4960324
2224,https://www.immobiliare.it/68044263-Affitto-Bilocale-via-Monte-Peralba-Milano.html,"via Monte Peralba, Santa Giulia, Milano",750.0,50.0,9.2340286,45.503067
2225,https://www.immobiliare.it/68046927-Affitto-Trilocale-via-Lambro-7-Milano.html,"via Lambro 7, Porta Venezia, Milano",1600.0,70.0,9.2441484,45.4676128
2226,https://www.immobiliare.it/68042547-Affitto-Monolocale-piazza-Aspromonte-51-Milano.html,"piazza Aspromonte 51, Città Studi, Milano",650.0,30.0,9.2190411,45.435075
2227,https://www.immobiliare.it/68043353-Affitto-Bilocale-via-Colletta-39-Milano.html,"via Colletta 39, Porta Romana - Medaglie d'Oro, Milano",900.0,55.0,9.213446399999999,45.44215699999999
2228,https://www.immobiliare.it/68043185-Affitto-Monolocale-via-Adeodato-Ressi-Milano.html,"via Adeodato Ressi, Cascina dei Pomi, Milano",550.0,25.0,9.213446399999999,45.4676128
2229,https://www.immobiliare.it/68044323-Affitto-Trilocale-via-Antonio-Carnevali-Milano.html,"via Antonio Carnevali, Bovisa, Milano",900.0,70.0,9.2431953,45.4941426
2230,https://www.immobiliare.it/68042945-Affitto-Quadrilocale-via-Ciro-Menotti-Milano.html,"via Ciro Menotti, Indipendenza, Milano",1700.0,110.0,9.2086934,45.4687857
2231,https://www.immobiliare.it/68047383-Affitto-Bilocale-via-Fra-Cristoforo-12-Milano.html,"via Fra' Cristoforo 12, Cantalupa - San Paolo, Milano",850.0,75.0,9.219199999999999,45.4687857
2232,https://www.immobiliare.it/68040213-Affitto-Bilocale-via-Sannio-Milano.html,"via Sannio, Lodi - Brenta, Milano",1200.0,60.0,9.2103628,45.4672175
2233,https://www.immobiliare.it/68045063-Affitto-Bilocale-via-Ciro-Menotti-Milano.html,"via Ciro Menotti, Indipendenza, Milano",900.0,60.0,9.2053733,45.4740806
2234,https://www.immobiliare.it/68044825-Affitto-Trilocale-via-Dario-Niccodemi-Milano.html,"via Dario Niccodemi, Certosa, Milano",750.0,65.0,9.1708357,45.4471826
2235,https://www.immobiliare.it/68046107-Affitto-Bilocale-via-Ciro-Menotti-4-Milano.html,"via Ciro Menotti 4, Indipendenza, Milano",1250.0,85.0,9.2133722,45.4837934
2236,https://www.immobiliare.it/68045887-Affitto-Monolocale-via-Ciro-Menotti-4-Milano.html,"via Ciro Menotti 4, Indipendenza, Milano",900.0,50.0,9.1717513,45.4837934
2237,https://www.immobiliare.it/68034103-Affitto-Quadrilocale-via-Belfiore-9-Milano.html,"via Belfiore 9, Vercelli - Wagner, Milano",1500.0,120.0,9.217673999999999,45.4837934
2238,https://www.immobiliare.it/68034341-Affitto-Monolocale-via-Antonio-Stoppani-34-Milano.html,"via Antonio Stoppani 34, Morgagni, Milano",700.0,55.0,9.2133722,45.4687857
2239,https://www.immobiliare.it/68030815-stanza_singola-in-affitto-via-Pavia-3-Milano.html,"singola via Pavia 3, Milano",750.0,25.0,9.146009,45.4861635
2240,https://www.immobiliare.it/68027869-Affitto-Trilocale-piazza-Aspromonte-43-Milano.html,"piazza Aspromonte 43, Città Studi, Milano",1350.0,90.0,9.213446399999999,45.517049
2241,https://www.immobiliare.it/68028311-Affitto-Bilocale-piazza-Aspromonte-43-Milano.html,"piazza Aspromonte 43, Città Studi, Milano",780.0,55.0,9.213446399999999,45.4687857
2242,https://www.immobiliare.it/68028799-Affitto-Bilocale-piazza-Aspromonte-43-Milano.html,"piazza Aspromonte 43, Città Studi, Milano",740.0,55.0,9.157681499999999,45.4769811
2243,https://www.immobiliare.it/68028933-Affitto-Trilocale-via-Ciro-Menotti-4-Milano.html,"via Ciro Menotti 4, Indipendenza, Milano",1250.0,85.0,9.215512799999999,45.4769811
2244,https://www.immobiliare.it/68027899-Affitto-Loft-Open-Space-via-Trenno-12-Milano.html,"/ Open Space via Trenno 12, Gallaratese, Milano",1100.0,72.0,9.1786966,45.4769811
2245,https://www.immobiliare.it/68026425-Affitto-Quadrilocale-via-Roberto-Tremelloni-42-Milano.html,"via Roberto Tremelloni, 42, Quartiere Adriano, Milano",1050.0,110.0,9.2190411,45.455853
2246,https://www.immobiliare.it/68027893-Affitto-Quadrilocale-via-Ciro-Menotti-4-Milano.html,"via Ciro Menotti 4, Indipendenza, Milano",1700.0,110.0,9.2190411,45.4881544
2247,https://www.immobiliare.it/68023489-Affitto-Bilocale-buono-stato-quarto-piano-Milano.html,"buono stato, quarto piano, Città Studi, Milano",780.0,55.0,9.2190411,45.462205
2248,https://www.immobiliare.it/68023503-Affitto-Monolocale-ottimo-stato-piano-rialzato-Milano.html,"ottimo stato, piano rialzato, Città Studi, Milano",650.0,30.0,9.213446399999999,45.43570099999999
